OrderID,InventoryID,SupplierID,SupplyID,WarehouseID,Quantity,UnitPrice,TotalInvoice,OrderDate,Unscheduled,Priority,DeliveryDate,LateDelivery,ExpectedDeliveryDate
2497,79,10,12,2,1,612.21,612.21,2024-06-28,1,2,,0,2024-07-17
2498,79,10,12,2,1,612.21,612.21,2024-06-11,0,7,2024-06-20,0,2024-06-30
2499,79,10,12,2,1,612.21,612.21,2024-06-11,0,8,2024-06-18,0,2024-06-30
2500,79,10,12,2,1,612.21,612.21,2024-06-21,0,8,,0,2024-07-10
2501,79,10,12,2,1,612.21,612.21,2024-06-05,0,1,2024-06-15,0,2024-06-24
2502,79,10,12,2,1,612.21,612.21,2024-06-11,0,7,2024-06-26,0,2024-06-30
2503,79,10,12,2,1,612.21,612.21,2024-06-07,0,8,2024-06-23,0,2024-06-26
2504,79,10,12,2,1,612.21,612.21,2024-06-20,0,2,2024-07-03,0,2024-07-09
2505,79,10,12,2,1,612.21,612.21,2024-06-15,1,2,2024-07-05,1,2024-07-04
2506,79,10,12,2,1,612.21,612.21,2024-06-27,0,6,,0,2024-07-16
2507,79,10,12,2,1,612.21,612.21,2024-06-19,0,8,2024-07-02,0,2024-07-08
2508,79,10,12,2,1,612.21,612.21,2024-06-22,0,8,,0,2024-07-11
2509,79,10,12,2,1,612.21,612.21,2024-06-22,0,8,,0,2024-07-11
2510,79,10,12,2,1,612.21,612.21,2024-06-16,0,1,2024-06-26,0,2024-07-05
2511,79,10,12,2,1,612.21,612.21,2024-06-07,1,8,,1,2024-06-26
2512,79,10,12,2,2,612.21,1224.42,2024-06-24,0,7,,0,2024-07-13
2513,79,10,12,2,1,612.21,612.21,2024-06-20,0,8,2024-07-03,0,2024-07-09
2514,79,10,12,2,1,612.21,612.21,2024-07-01,0,7,,0,2024-07-20
2515,79,10,12,2,1,612.21,612.21,2024-06-30,0,8,,0,2024-07-19
2516,79,10,12,2,1,612.21,612.21,2024-06-27,1,8,,0,2024-07-16
2517,79,10,12,2,1,612.21,612.21,2024-06-23,0,8,2024-07-02,0,2024-07-12
2518,79,10,12,2,1,612.21,612.21,2024-06-15,0,8,,1,2024-07-04
2519,79,10,12,2,1,612.21,612.21,2024-06-10,0,8,2024-06-29,0,2024-06-29
2520,79,10,12,2,1,612.21,612.21,2024-06-26,1,7,,0,2024-07-15
2521,79,10,12,2,1,612.21,612.21,2024-06-18,1,8,,0,2024-07-07
2522,79,10,12,2,1,612.21,612.21,2024-06-29,0,8,,0,2024-07-18
2523,79,10,12,2,1,612.21,612.21,2024-06-12,0,7,2024-06-30,0,2024-07-01
2524,79,10,12,2,1,612.21,612.21,2024-06-10,0,6,,1,2024-06-29
2525,79,10,12,2,1,612.21,612.21,2024-07-04,0,8,,0,2024-07-23
2526,79,10,12,2,1,612.21,612.21,2024-06-05,0,8,2024-06-12,0,2024-06-24
2527,79,10,12,2,1,612.21,612.21,2024-06-07,0,8,,1,2024-06-26
2528,79,10,12,2,1,612.21,612.21,2024-06-06,0,8,2024-06-20,0,2024-06-25
2529,79,10,12,2,1,612.21,612.21,2024-06-17,1,3,2024-06-27,0,2024-07-06
2530,79,10,12,2,1,612.21,612.21,2024-06-16,0,8,,1,2024-07-05
2531,79,10,12,2,1,612.21,612.21,2024-06-27,0,8,,0,2024-07-16
2532,79,10,12,2,1,612.21,612.21,2024-06-16,0,8,,1,2024-07-05
2533,79,10,12,2,2,612.21,1224.42,2024-06-07,0,1,2024-06-26,0,2024-06-26
2534,79,10,12,2,1,612.21,612.21,2024-06-16,1,2,2024-07-01,0,2024-07-05
2535,79,10,12,2,1,612.21,612.21,2024-06-13,0,8,2024-06-21,0,2024-07-02
2536,79,10,12,2,1,612.21,612.21,2024-06-25,1,8,,0,2024-07-14
2537,79,10,12,2,1,612.21,612.21,2024-06-09,1,7,2024-06-16,0,2024-06-28
2538,79,10,12,2,1,612.21,612.21,2024-07-03,0,7,,0,2024-07-22
2539,79,10,12,2,1,612.21,612.21,2024-07-03,1,6,,0,2024-07-22
2540,79,10,12,2,1,612.21,612.21,2024-06-26,0,1,,0,2024-07-15
2541,79,10,12,2,1,612.21,612.21,2024-06-07,0,1,2024-06-29,1,2024-06-26
2542,79,10,12,2,1,612.21,612.21,2024-06-25,0,7,,0,2024-07-14
2543,79,10,12,2,1,612.21,612.21,2024-07-01,0,8,,0,2024-07-20
2544,79,10,12,2,1,612.21,612.21,2024-06-29,0,6,,0,2024-07-18
2545,79,10,12,2,1,612.21,612.21,2024-06-17,0,2,2024-06-22,0,2024-07-06
2546,79,10,12,2,1,612.21,612.21,2024-06-05,1,7,,1,2024-06-24
2547,79,10,12,2,1,612.21,612.21,2024-06-21,0,8,2024-07-04,0,2024-07-10
2548,79,10,12,2,1,612.21,612.21,2024-06-11,0,7,2024-06-30,0,2024-06-30
2549,80,10,12,3,1,612.21,612.21,2024-06-12,0,1,2024-06-28,1,2024-06-27
2550,80,10,12,3,1,612.21,612.21,2024-07-04,1,2,,0,2024-07-19
2551,80,10,12,3,2,612.21,1224.42,2024-06-18,0,6,2024-07-01,0,2024-07-03
2552,80,10,12,3,2,612.21,1224.42,2024-06-08,0,1,2024-06-19,0,2024-06-23
2553,80,10,12,3,1,612.21,612.21,2024-06-14,1,4,2024-06-23,0,2024-06-29
2554,80,10,12,3,1,612.21,612.21,2024-06-24,1,8,,0,2024-07-09
2555,80,10,12,3,3,612.21,1836.63,2024-06-26,1,2,,0,2024-07-11
2556,80,10,12,3,2,612.21,1224.42,2024-06-24,0,3,,0,2024-07-09
2557,80,10,12,3,1,612.21,612.21,2024-07-04,0,8,,0,2024-07-19
2558,80,10,12,3,2,612.21,1224.42,2024-07-03,1,2,,0,2024-07-18
2559,80,10,12,3,1,612.21,612.21,2024-06-06,0,1,,1,2024-06-21
2560,80,10,12,3,2,612.21,1224.42,2024-06-09,0,2,2024-06-23,0,2024-06-24
2561,80,10,12,3,1,612.21,612.21,2024-06-25,0,4,,0,2024-07-10
2562,80,10,12,3,1,612.21,612.21,2024-06-15,0,1,,1,2024-06-30
2563,80,10,12,3,1,612.21,612.21,2024-06-29,0,8,2024-07-05,0,2024-07-14
2564,80,10,12,3,3,612.21,1836.63,2024-07-04,0,2,,0,2024-07-19
2565,80,10,12,3,1,612.21,612.21,2024-06-26,0,2,,0,2024-07-11
2566,80,10,12,3,2,612.21,1224.42,2024-06-12,1,6,,1,2024-06-27
2567,80,10,12,3,1,612.21,612.21,2024-06-20,0,1,2024-06-30,0,2024-07-05
2568,80,10,12,3,1,612.21,612.21,2024-07-04,0,8,,0,2024-07-19
2569,80,10,12,3,3,612.21,1836.63,2024-06-24,0,1,2024-07-03,0,2024-07-09
2570,80,10,12,3,2,612.21,1224.42,2024-07-04,0,4,,0,2024-07-19
2571,80,10,12,3,2,612.21,1224.42,2024-06-30,1,2,,0,2024-07-15
2572,80,10,12,3,1,612.21,612.21,2024-07-03,0,2,,0,2024-07-18
2573,80,10,12,3,2,612.21,1224.42,2024-06-17,0,3,,1,2024-07-02
2574,80,10,12,3,2,612.21,1224.42,2024-06-25,0,1,,0,2024-07-10
2575,80,10,12,3,4,612.21,2448.84,2024-06-27,0,4,,0,2024-07-12
2576,80,10,12,3,1,612.21,612.21,2024-07-04,0,4,,0,2024-07-19
2577,80,10,12,3,1,612.21,612.21,2024-06-20,0,2,,1,2024-07-05
2578,80,10,12,3,1,612.21,612.21,2024-06-19,0,2,2024-07-02,0,2024-07-04
2579,80,10,12,3,1,612.21,612.21,2024-06-29,0,2,,0,2024-07-14
2580,80,10,12,3,1,612.21,612.21,2024-06-21,0,2,,0,2024-07-06
2581,80,10,12,3,1,612.21,612.21,2024-06-26,1,1,,0,2024-07-11
2582,80,10,12,3,3,612.21,1836.63,2024-06-23,0,2,,0,2024-07-08
2583,80,10,12,3,1,612.21,612.21,2024-06-08,1,2,,1,2024-06-23
2584,80,10,12,3,1,612.21,612.21,2024-06-20,0,3,,1,2024-07-05
2585,80,10,12,3,1,612.21,612.21,2024-06-19,0,3,2024-07-02,0,2024-07-04
2586,80,10,12,3,1,612.21,612.21,2024-06-22,0,7,,0,2024-07-07
2587,80,10,12,3,1,612.21,612.21,2024-06-19,0,2,2024-06-28,0,2024-07-04
2588,80,10,12,3,1,612.21,612.21,2024-06-13,0,2,2024-06-21,0,2024-06-28
2589,80,10,12,3,2,612.21,1224.42,2024-06-15,0,7,2024-07-04,1,2024-06-30
2590,80,10,12,3,1,612.21,612.21,2024-06-18,1,8,,1,2024-07-03
2591,80,10,12,3,1,612.21,612.21,2024-06-12,0,2,2024-06-23,0,2024-06-27
2592,80,10,12,3,2,612.21,1224.42,2024-06-27,0,2,2024-07-04,0,2024-07-12
2593,80,10,12,3,1,612.21,612.21,2024-07-02,0,7,,0,2024-07-17
2594,80,10,12,3,1,612.21,612.21,2024-06-22,0,1,,0,2024-07-07
2595,80,10,12,3,1,612.21,612.21,2024-07-02,0,4,,0,2024-07-17
2596,80,10,12,3,1,612.21,612.21,2024-06-07,0,2,2024-06-14,0,2024-06-22
2597,80,10,12,3,1,612.21,612.21,2024-06-18,1,1,2024-06-27,0,2024-07-03
2598,80,10,12,3,1,612.21,612.21,2024-06-16,0,5,2024-06-30,0,2024-07-01
2599,80,10,12,3,1,612.21,612.21,2024-06-30,0,2,2024-07-03,0,2024-07-15
2600,81,10,12,4,1,612.21,612.21,2024-06-24,0,8,,0,2024-07-15
2601,81,10,12,4,1,612.21,612.21,2024-06-28,0,8,,0,2024-07-19
2602,81,10,12,4,1,612.21,612.21,2024-07-02,0,6,,0,2024-07-23
2603,81,10,12,4,1,612.21,612.21,2024-06-18,0,1,2024-07-01,0,2024-07-09
2604,81,10,12,4,1,612.21,612.21,2024-06-29,0,2,,0,2024-07-20
2605,81,10,12,4,1,612.21,612.21,2024-06-09,0,2,2024-06-18,0,2024-06-30
2606,81,10,12,4,2,612.21,1224.42,2024-06-15,0,2,2024-06-27,0,2024-07-06
2607,81,10,12,4,2,612.21,1224.42,2024-06-29,0,2,,0,2024-07-20
2608,81,10,12,4,3,612.21,1836.63,2024-06-23,0,2,2024-07-04,0,2024-07-14
2609,81,10,12,4,1,612.21,612.21,2024-06-07,1,6,2024-06-28,0,2024-06-28
2610,81,10,12,4,1,612.21,612.21,2024-06-11,0,2,,1,2024-07-02
2611,81,10,12,4,4,612.21,2448.84,2024-06-07,1,4,2024-06-26,0,2024-06-28
2612,81,10,12,4,8,612.21,4897.68,2024-06-17,0,2,,0,2024-07-08
2613,81,10,12,4,1,612.21,612.21,2024-06-30,1,1,,0,2024-07-21
2614,81,10,12,4,2,612.21,1224.42,2024-06-14,0,7,2024-06-29,0,2024-07-05
2615,81,10,12,4,1,612.21,612.21,2024-07-02,0,3,,0,2024-07-23
2616,81,10,12,4,1,612.21,612.21,2024-06-13,1,7,,1,2024-07-04
2617,81,10,12,4,1,612.21,612.21,2024-06-17,1,2,,0,2024-07-08
2618,81,10,12,4,2,612.21,1224.42,2024-07-03,1,8,,0,2024-07-24
2619,81,10,12,4,2,612.21,1224.42,2024-06-05,1,2,2024-06-26,0,2024-06-26
2620,82,10,12,5,2,612.21,1224.42,2024-06-22,1,2,,0,2024-09-30
2621,82,10,12,5,1,612.21,612.21,2024-07-03,0,7,,0,2024-10-11
2622,83,10,12,6,1,612.21,612.21,2024-06-13,0,2,2024-06-29,0,2024-06-29
2623,83,10,12,6,2,612.21,1224.42,2024-06-23,0,2,2024-07-05,0,2024-07-09
2624,83,10,12,6,1,612.21,612.21,2024-06-05,0,7,,1,2024-06-21
2625,83,10,12,6,1,612.21,612.21,2024-06-16,0,2,2024-06-26,0,2024-07-02
2626,83,10,12,6,1,612.21,612.21,2024-06-18,0,1,2024-06-28,0,2024-07-04
2627,83,10,12,6,1,612.21,612.21,2024-07-03,0,2,,0,2024-07-19
2628,83,10,12,6,1,612.21,612.21,2024-06-09,1,2,,1,2024-06-25
2629,83,10,12,6,1,612.21,612.21,2024-06-27,1,3,,0,2024-07-13
2630,83,10,12,6,2,612.21,1224.42,2024-06-27,0,2,,0,2024-07-13
2631,83,10,12,6,1,612.21,612.21,2024-06-23,1,2,,0,2024-07-09
2632,83,10,12,6,1,612.21,612.21,2024-06-29,0,1,,0,2024-07-15
2633,83,10,12,6,1,612.21,612.21,2024-06-08,0,5,2024-06-29,1,2024-06-24
2634,83,10,12,6,1,612.21,612.21,2024-06-06,1,1,2024-06-18,0,2024-06-22
2635,83,10,12,6,2,612.21,1224.42,2024-06-12,0,2,2024-06-27,0,2024-06-28
2636,83,10,12,6,2,612.21,1224.42,2024-06-26,0,2,,0,2024-07-12
2637,83,10,12,6,1,612.21,612.21,2024-06-28,0,7,,0,2024-07-14
2638,83,10,12,6,4,612.21,2448.84,2024-06-20,0,1,2024-07-03,0,2024-07-06
2639,83,10,12,6,2,612.21,1224.42,2024-06-15,0,1,2024-06-21,0,2024-07-01
2640,83,10,12,6,1,612.21,612.21,2024-07-02,0,2,,0,2024-07-18
2641,83,10,12,6,1,612.21,612.21,2024-06-06,0,7,2024-06-14,0,2024-06-22
2642,83,10,12,6,1,612.21,612.21,2024-07-01,0,7,,0,2024-07-17
2643,83,10,12,6,1,612.21,612.21,2024-06-12,0,1,2024-06-24,0,2024-06-28
2644,83,10,12,6,1,612.21,612.21,2024-06-11,0,7,2024-06-21,0,2024-06-27
2645,83,10,12,6,3,612.21,1836.63,2024-06-07,0,7,2024-06-20,0,2024-06-23
2646,83,10,12,6,1,612.21,612.21,2024-06-16,0,2,2024-06-23,0,2024-07-02
2647,83,10,12,6,1,612.21,612.21,2024-06-17,0,4,,1,2024-07-03
2648,83,10,12,6,1,612.21,612.21,2024-06-29,0,2,,0,2024-07-15
2649,83,10,12,6,2,612.21,1224.42,2024-06-21,0,2,,0,2024-07-07
2650,83,10,12,6,1,612.21,612.21,2024-07-04,0,3,,0,2024-07-20
2651,83,10,12,6,1,612.21,612.21,2024-07-04,0,1,,0,2024-07-20
2652,83,10,12,6,1,612.21,612.21,2024-06-30,0,8,,0,2024-07-16
2653,83,10,12,6,1,612.21,612.21,2024-06-05,1,8,,1,2024-06-21
2654,84,10,12,7,1,612.21,612.21,2024-06-09,1,7,2024-06-28,1,2024-06-27
2655,84,10,12,7,1,612.21,612.21,2024-06-07,0,8,2024-06-21,0,2024-06-25
2656,84,10,12,7,1,612.21,612.21,2024-06-10,0,2,2024-06-13,0,2024-06-28
2657,84,10,12,7,1,612.21,612.21,2024-06-14,1,2,,1,2024-07-02
2658,84,10,12,7,1,612.21,612.21,2024-07-02,0,7,,0,2024-07-20
2659,84,10,12,7,1,612.21,612.21,2024-06-21,0,1,2024-07-01,0,2024-07-09
2660,84,10,12,7,1,612.21,612.21,2024-07-01,1,2,,0,2024-07-19
2661,84,10,12,7,1,612.21,612.21,2024-06-30,0,4,,0,2024-07-18
2662,84,10,12,7,1,612.21,612.21,2024-06-20,0,7,2024-07-04,0,2024-07-08
2663,84,10,12,7,1,612.21,612.21,2024-06-12,0,2,2024-06-24,0,2024-06-30
2664,84,10,12,7,2,612.21,1224.42,2024-06-18,0,2,2024-07-04,0,2024-07-06
2665,84,10,12,7,1,612.21,612.21,2024-06-29,0,3,,0,2024-07-17
2666,84,10,12,7,1,612.21,612.21,2024-06-08,0,2,2024-06-26,0,2024-06-26
2667,84,10,12,7,1,612.21,612.21,2024-07-01,0,6,,0,2024-07-19
2668,84,10,12,7,1,612.21,612.21,2024-06-21,0,7,,0,2024-07-09
2669,84,10,12,7,1,612.21,612.21,2024-06-26,0,2,,0,2024-07-14
2670,84,10,12,7,2,612.21,1224.42,2024-06-27,0,2,,0,2024-07-15
2671,84,10,12,7,1,612.21,612.21,2024-06-10,0,8,2024-06-23,0,2024-06-28
2672,84,10,12,7,1,612.21,612.21,2024-06-21,0,2,2024-07-01,0,2024-07-09
2673,84,10,12,7,1,612.21,612.21,2024-06-28,1,6,,0,2024-07-16
2674,84,10,12,7,1,612.21,612.21,2024-06-23,0,2,,0,2024-07-11
2675,84,10,12,7,1,612.21,612.21,2024-06-20,0,1,2024-07-04,0,2024-07-08
2676,84,10,12,7,1,612.21,612.21,2024-06-30,0,2,,0,2024-07-18
2677,84,10,12,7,1,612.21,612.21,2024-06-27,0,1,,0,2024-07-15
2678,84,10,12,7,2,612.21,1224.42,2024-06-18,1,2,,0,2024-07-06
2679,84,10,12,7,1,612.21,612.21,2024-06-23,1,6,,0,2024-07-11
2680,84,10,12,7,1,612.21,612.21,2024-07-02,0,6,,0,2024-07-20
2681,84,10,12,7,1,612.21,612.21,2024-06-15,0,7,2024-06-22,0,2024-07-03
2682,84,10,12,7,1,612.21,612.21,2024-06-23,0,1,,0,2024-07-11
2683,84,10,12,7,2,612.21,1224.42,2024-06-15,0,2,2024-06-27,0,2024-07-03
2684,84,10,12,7,1,612.21,612.21,2024-06-16,1,1,2024-06-23,0,2024-07-04
2685,84,10,12,7,1,612.21,612.21,2024-06-10,0,2,2024-06-24,0,2024-06-28
2686,84,10,12,7,1,612.21,612.21,2024-06-08,0,3,2024-06-18,0,2024-06-26
2687,84,10,12,7,1,612.21,612.21,2024-06-29,0,1,,0,2024-07-17
2688,84,10,12,7,2,612.21,1224.42,2024-06-12,0,2,2024-06-27,0,2024-06-30
2689,84,10,12,7,1,612.21,612.21,2024-06-09,0,1,2024-06-20,0,2024-06-27
2690,84,10,12,7,1,612.21,612.21,2024-06-20,0,1,2024-07-01,0,2024-07-08
2691,84,10,12,7,1,612.21,612.21,2024-06-30,1,2,,0,2024-07-18
2692,84,10,12,7,1,612.21,612.21,2024-06-30,0,2,2024-07-02,0,2024-07-18
2693,84,10,12,7,1,612.21,612.21,2024-06-17,0,2,2024-07-02,0,2024-07-05
2694,84,10,12,7,1,612.21,612.21,2024-06-05,0,2,2024-06-20,0,2024-06-23
2695,84,10,12,7,1,612.21,612.21,2024-06-12,0,1,2024-06-20,0,2024-06-30
2696,84,10,12,7,1,612.21,612.21,2024-06-25,0,4,2024-07-05,0,2024-07-13
2697,84,10,12,7,1,612.21,612.21,2024-06-14,0,6,,1,2024-07-02
2698,84,10,12,7,1,612.21,612.21,2024-06-28,0,1,,0,2024-07-16
2699,84,10,12,7,1,612.21,612.21,2024-06-21,0,2,2024-06-30,0,2024-07-09
2700,84,10,12,7,1,612.21,612.21,2024-06-23,0,2,,0,2024-07-11
2701,84,10,12,7,1,612.21,612.21,2024-06-05,0,4,2024-06-21,0,2024-06-23
2702,84,10,12,7,1,612.21,612.21,2024-06-30,0,3,,0,2024-07-18
2703,84,10,12,7,1,612.21,612.21,2024-07-02,0,7,,0,2024-07-20
2704,84,10,12,7,2,612.21,1224.42,2024-06-20,1,2,2024-07-04,0,2024-07-08
2705,84,10,12,7,1,612.21,612.21,2024-06-18,0,2,2024-06-30,0,2024-07-06
2706,84,10,12,7,1,612.21,612.21,2024-07-02,0,1,,0,2024-07-20
2707,84,10,12,7,1,612.21,612.21,2024-07-01,0,2,,0,2024-07-19
2708,84,10,12,7,1,612.21,612.21,2024-07-03,1,1,,0,2024-07-21
2709,84,10,12,7,2,612.21,1224.42,2024-07-01,0,7,,0,2024-07-19
2710,84,10,12,7,1,612.21,612.21,2024-06-09,0,3,2024-06-26,0,2024-06-27
2711,84,10,12,7,1,612.21,612.21,2024-06-10,0,1,2024-06-29,1,2024-06-28
2712,84,10,12,7,2,612.21,1224.42,2024-06-20,0,8,2024-06-30,0,2024-07-08
2713,84,10,12,7,1,612.21,612.21,2024-06-05,0,2,2024-06-16,0,2024-06-23
2714,84,10,12,7,1,612.21,612.21,2024-06-17,0,2,2024-06-29,0,2024-07-05
2715,84,10,12,7,1,612.21,612.21,2024-07-04,0,2,,0,2024-07-22
2716,84,10,12,7,1,612.21,612.21,2024-06-15,0,2,2024-06-27,0,2024-07-03
2717,84,10,12,7,1,612.21,612.21,2024-06-25,1,2,,0,2024-07-13
2718,84,10,12,7,1,612.21,612.21,2024-06-09,0,1,2024-06-23,0,2024-06-27
2719,84,10,12,7,1,612.21,612.21,2024-07-01,0,2,,0,2024-07-19
2720,84,10,12,7,1,612.21,612.21,2024-06-20,0,4,2024-06-30,0,2024-07-08
2721,84,10,12,7,1,612.21,612.21,2024-06-25,1,7,,0,2024-07-13
2722,84,10,12,7,1,612.21,612.21,2024-06-14,1,2,,1,2024-07-02
2723,84,10,12,7,1,612.21,612.21,2024-06-29,0,1,,0,2024-07-17
2724,84,10,12,7,1,612.21,612.21,2024-06-13,0,2,2024-06-29,0,2024-07-01
2725,84,10,12,7,1,612.21,612.21,2024-06-10,0,2,2024-06-28,0,2024-06-28
2726,84,10,12,7,1,612.21,612.21,2024-06-08,1,2,2024-06-26,0,2024-06-26
2727,84,10,12,7,1,612.21,612.21,2024-06-26,0,1,,0,2024-07-14
2728,84,10,12,7,1,612.21,612.21,2024-06-29,0,6,,0,2024-07-17
2729,84,10,12,7,1,612.21,612.21,2024-06-23,0,2,2024-07-03,0,2024-07-11
2730,85,6,13,1,2,312.76,625.52,2024-06-14,0,2,2024-07-03,0,2024-07-03
2731,85,6,13,1,4,312.76,1251.04,2024-06-26,1,7,,0,2024-07-15
2732,85,1,13,1,1,312.76,312.76,2024-07-02,1,8,,0,2024-07-10
2733,85,1,13,1,3,312.76,938.28,2024-06-23,0,2,,1,2024-07-01
2734,85,10,13,1,2,312.76,625.52,2024-06-20,0,6,2024-07-03,0,2024-07-17
2735,85,5,13,1,1,312.76,312.76,2024-06-20,0,1,2024-07-04,0,2024-07-07
2736,85,10,13,1,1,312.76,312.76,2024-06-08,1,6,2024-07-05,0,2024-07-05
2737,85,5,13,1,2,312.76,625.52,2024-06-11,0,8,2024-06-22,0,2024-06-28
2738,85,10,13,1,1,312.76,312.76,2024-06-10,0,2,2024-06-17,0,2024-07-07
2739,85,5,13,1,2,312.76,625.52,2024-06-06,1,2,,1,2024-06-23
2740,85,5,13,1,1,312.76,312.76,2024-06-30,0,1,,0,2024-07-17
2741,85,1,13,1,1,312.76,312.76,2024-06-10,0,1,2024-06-18,0,2024-06-18
2742,85,5,13,1,1,312.76,312.76,2024-06-10,0,2,2024-06-27,0,2024-06-27
2743,85,5,13,1,1,312.76,312.76,2024-06-07,0,2,2024-06-17,0,2024-06-24
2744,85,10,13,1,3,312.76,938.28,2024-06-29,0,3,,0,2024-07-26
2745,85,10,13,1,2,312.76,625.52,2024-06-13,0,7,2024-06-25,0,2024-07-10
2746,85,5,13,1,2,312.76,625.52,2024-07-01,0,2,,0,2024-07-18
2747,85,10,13,1,1,312.76,312.76,2024-06-08,1,5,2024-07-04,0,2024-07-05
2748,85,5,13,1,2,312.76,625.52,2024-06-17,1,2,,1,2024-07-04
2749,85,10,13,1,1,312.76,312.76,2024-06-10,0,1,2024-06-28,0,2024-07-07
2750,85,10,13,1,1,312.76,312.76,2024-06-10,1,1,2024-06-27,0,2024-07-07
2751,85,6,13,1,1,312.76,312.76,2024-06-13,0,1,,1,2024-07-02
2752,85,6,13,1,1,312.76,312.76,2024-06-12,0,2,2024-06-24,0,2024-07-01
2753,85,5,13,1,3,312.76,938.28,2024-06-29,0,2,,0,2024-07-16
2754,85,5,13,1,1,312.76,312.76,2024-06-27,0,2,,0,2024-07-14
2755,86,5,13,2,1,312.76,312.76,2024-06-22,1,7,,0,2024-07-09
2756,86,1,13,2,1,312.76,312.76,2024-06-29,0,7,,0,2024-07-12
2757,86,10,13,2,1,312.76,312.76,2024-06-25,0,8,2024-07-05,0,2024-07-11
2758,86,5,13,2,1,312.76,312.76,2024-06-16,0,8,2024-06-26,0,2024-07-03
2759,86,1,13,2,1,312.76,312.76,2024-06-24,1,7,,0,2024-07-07
2760,86,1,13,2,1,312.76,312.76,2024-07-01,0,8,,0,2024-07-14
2761,86,6,13,2,1,312.76,312.76,2024-06-11,0,8,2024-06-21,0,2024-06-27
2762,86,6,13,2,2,312.76,625.52,2024-06-15,0,1,2024-06-29,0,2024-07-01
2763,86,1,13,2,1,312.76,312.76,2024-06-19,0,8,2024-07-02,0,2024-07-02
2764,86,10,13,2,1,312.76,312.76,2024-06-28,1,5,,0,2024-07-14
2765,86,6,13,2,1,312.76,312.76,2024-06-08,0,8,2024-06-20,0,2024-06-24
2766,86,6,13,2,1,312.76,312.76,2024-06-14,1,6,2024-07-01,1,2024-06-30
2767,86,6,13,2,1,312.76,312.76,2024-06-22,0,1,,0,2024-07-08
2768,86,5,13,2,1,312.76,312.76,2024-06-11,1,2,,1,2024-06-28
2769,86,5,13,2,1,312.76,312.76,2024-06-14,1,2,2024-06-25,0,2024-07-01
2770,86,6,13,2,2,312.76,625.52,2024-06-29,1,8,,0,2024-07-15
2771,86,1,13,2,1,312.76,312.76,2024-06-17,0,8,2024-06-28,0,2024-06-30
2772,86,1,13,2,1,312.76,312.76,2024-07-04,0,1,,0,2024-07-17
2773,86,6,13,2,2,312.76,625.52,2024-06-22,0,2,,0,2024-07-08
2774,86,5,13,2,2,312.76,625.52,2024-06-13,0,8,2024-06-28,0,2024-06-30
2775,86,6,13,2,1,312.76,312.76,2024-06-05,0,8,2024-06-15,0,2024-06-21
2776,86,1,13,2,1,312.76,312.76,2024-06-29,0,7,,0,2024-07-12
2777,86,6,13,2,2,312.76,625.52,2024-06-14,0,7,2024-06-25,0,2024-06-30
2778,86,10,13,2,1,312.76,312.76,2024-06-10,0,8,2024-06-27,1,2024-06-26
2779,86,6,13,2,1,312.76,312.76,2024-06-24,0,8,,0,2024-07-10
2780,86,6,13,2,1,312.76,312.76,2024-06-28,0,1,,0,2024-07-14
2781,86,1,13,2,1,312.76,312.76,2024-07-02,0,7,,0,2024-07-15
2782,86,6,13,2,1,312.76,312.76,2024-06-25,0,8,,0,2024-07-11
2783,86,6,13,2,1,312.76,312.76,2024-06-11,0,6,2024-06-20,0,2024-06-27
2784,86,5,13,2,1,312.76,312.76,2024-06-14,0,1,2024-06-29,0,2024-07-01
2785,86,10,13,2,1,312.76,312.76,2024-06-19,1,8,,1,2024-07-05
2786,86,6,13,2,1,312.76,312.76,2024-06-28,0,8,,0,2024-07-14
2787,86,5,13,2,1,312.76,312.76,2024-06-25,0,1,,0,2024-07-12
2788,86,10,13,2,1,312.76,312.76,2024-06-20,0,2,,0,2024-07-06
2789,86,5,13,2,1,312.76,312.76,2024-06-27,0,1,,0,2024-07-14
2790,86,1,13,2,1,312.76,312.76,2024-07-04,0,8,,0,2024-07-17
2791,86,5,13,2,1,312.76,312.76,2024-06-20,0,2,,0,2024-07-07
2792,86,6,13,2,1,312.76,312.76,2024-06-22,0,1,,0,2024-07-08
2793,86,5,13,2,1,312.76,312.76,2024-06-19,0,8,2024-07-02,0,2024-07-06
2794,86,5,13,2,1,312.76,312.76,2024-06-09,0,3,,1,2024-06-26
2795,86,10,13,2,1,312.76,312.76,2024-06-12,0,1,2024-06-19,0,2024-06-28
2796,86,1,13,2,1,312.76,312.76,2024-06-28,0,8,,0,2024-07-11
2797,86,10,13,2,1,312.76,312.76,2024-06-27,0,8,,0,2024-07-13
2798,86,6,13,2,1,312.76,312.76,2024-07-03,0,4,,0,2024-07-19
2799,86,10,13,2,1,312.76,312.76,2024-06-30,0,1,,0,2024-07-16
2800,86,6,13,2,1,312.76,312.76,2024-06-16,0,1,2024-06-26,0,2024-07-02
2801,86,1,13,2,1,312.76,312.76,2024-06-11,0,2,2024-06-24,0,2024-06-24
2802,86,5,13,2,1,312.76,312.76,2024-06-15,0,1,2024-07-01,0,2024-07-02
2803,86,10,13,2,1,312.76,312.76,2024-06-14,0,8,2024-06-23,0,2024-06-30
2804,86,10,13,2,2,312.76,625.52,2024-06-29,0,8,,0,2024-07-15
2805,86,6,13,2,1,312.76,312.76,2024-07-04,0,8,,0,2024-07-20
